"Id";"Region";"ActivityDate";"TotalSteps";"TotalDistance_Kms";"DailyCalories";"ExtraCalories";"SedentaryMinutes";"LightlyActiveMinutes";"FairlyActiveMinutes";"VeryActiveMinutes";"SedentaryActiveDistance_Kms";"LightActiveDistance_Kms";"ModeratelyActiveDistance_Kms";"VeryActiveDistance_Kms";"TotalMinutesAsleep";"WeightKg";"BMI"
4445114986;"West";"2016-04-25";3385;2.27;2070;2070;916;179;0;0;0.0;2.27;0.0;0.0;0;0;0
4445114986;"South";"2016-04-26";6326;4.41;2291;2291;839;180;1;29;0.0;1.96;0.04;2.41;0;0;0
4445114986;"South";"2016-04-27";7243;5.03;2361;2361;839;194;1;32;0.0;2.38;0.03;2.62;0;0;0
4445114986;"North";"2016-04-28";4493;3.01;2203;2203;762;236;0;0;0.0;3.01;0.0;0.0;0;0;0
4445114986;"East";"2016-04-29";4676;3.14;2196;2196;1106;226;0;0;0.0;3.13;0.0;0.0;0;0;0
4445114986;"West";"2016-04-30";6222;4.18;2363;2363;797;290;0;0;0.0;4.18;0.0;0.0;0;0;0
4445114986;"East";"2016-01-05";5232;3.51;2246;2246;741;240;0;0;0.0;3.51;0.0;0.0;0;0;0
4445114986;"West";"2016-02-05";6910;4.75;2336;2336;667;200;4;27;0.0;2.35;0.19;2.21;0;0;0
4445114986;"South";"2016-03-05";7502;5.18;2421;2421;725;233;2;30;0.0;2.58;0.11;2.48;0;0;0
4445114986;"South";"2016-04-05";2923;1.96;2070;2070;897;180;0;0;0.0;1.96;0.0;0.0;0;0;0
4445114986;"North";"2016-05-05";3800;2.55;2120;2120;734;185;6;2;0.0;2.18;0.24;0.12;0;0;0
4445114986;"East";"2016-06-05";4514;3.03;2211;2211;809;229;0;0;0.0;3.03;0.0;0.0;0;0;0
4445114986;"West";"2016-07-05";5183;3.59;2123;2123;866;108;4;26;0.0;1.25;0.19;2.13;0;0;0
4445114986;"South";"2016-08-05";7303;4.9;2423;2423;733;308;8;0;0.0;4.65;0.25;0.0;0;0;0
4445114986;"North";"2016-09-05";5275;3.54;2281;2281;641;266;0;0;0.0;3.54;0.0;0.0;0;0;0
4445114986;"East";"2016-10-05";3915;2.63;2181;2181;783;231;0;0;0.0;2.63;0.0;0.0;0;0;0
4445114986;"North";"2016-11-05";9105;6.11;2499;2499;622;232;22;34;0.0;2.86;1.0;2.25;0;0;0
4445114986;"West";"2016-12-05";768;0.52;1212;1212;380;58;0;0;0.0;0.52;0.0;0.0;0;0;0
4558609924;"South";"2016-12-04";5135;3.39;1909;1909;1122;318;0;0;0.0;3.39;0.0;0.0;0;0;0
4558609924;"North";"2016-04-13";4978;3.29;1722;1722;1287;127;7;19;0.0;1.61;0.44;1.24;0;0;0
4558609924;"East";"2016-04-14";6799;4.49;1922;1922;1161;279;0;0;0.0;4.49;0.0;0.0;0;0;0
4558609924;"East";"2016-04-15";7795;5.15;2121;2121;1131;262;30;17;0.0;3.73;0.84;0.59;0;0;0
4558609924;"West";"2016-04-16";7289;4.82;1997;1997;1112;308;12;8;0.0;3.5;0.75;0.55;0;0;0
4558609924;"North";"2016-04-17";9634;6.4;2117;2117;1110;304;19;7;0.0;4.71;1.14;0.55;0;0;0
4558609924;"East";"2016-04-18";8940;5.91;2116;2116;1080;331;15;14;0.0;4.0;0.93;0.98;0;0;0
4558609924;"West";"2016-04-19";5401;3.57;1876;1876;1182;248;9;1;0.0;3.16;0.36;0.05;0;0;0
4558609924;"South";"2016-04-20";4803;3.17;1788;1788;1218;222;0;0;0.0;3.17;0.0;0.0;0;0;0
4558609924;"South";"2016-04-21";13743;9.08;2486;2486;844;432;21;6;0.0;7.7;0.97;0.42;0;0;0
4558609924;"North";"2016-04-22";9601;6.35;2094;2094;1122;273;25;20;0.0;3.47;1.5;1.37;0;0;0
4558609924;"East";"2016-04-23";6890;4.55;2085;2085;1122;308;5;5;0.0;4.01;0.2;0.34;0;0;0
4558609924;"West";"2016-04-24";8563;5.66;2173;2173;1045;395;0;0;0.0;5.65;0.0;0.0;0;0;0
4558609924;"South";"2016-04-25";8095;5.35;2225;2225;993;340;10;18;0.0;4.51;0.25;0.59;0;0;0
4558609924;"North";"2016-04-26";9148;6.05;2223;2223;1062;283;41;12;0.0;3.59;2.03;0.43;0;0;0
4558609924;"East";"2016-04-27";9557;6.32;2098;2098;1087;312;14;27;0.0;3.46;0.89;1.96;0;0;0
4558609924;"North";"2016-04-28";9451;6.25;2185;2185;985;367;11;1;0.0;5.95;0.27;0.02;0;0;0
4558609924;"East";"2016-04-29";7833;5.18;1918;1918;1096;197;29;15;0.0;2.31;1.85;1.02;0;0;0
4558609924;"West";"2016-04-30";10319;6.82;2105;2105;1111;293;29;7;0.0;4.46;1.89;0.47;0;0;0
4558609924;"South";"2016-01-05";3428;2.27;1692;1692;1121;190;0;0;0.0;2.27;0.0;0.0;0;0;0
4558609924;"West";"2016-02-05";7891;5.22;2066;2066;1057;383;0;0;0.0;5.22;0.0;0.0;0;0;0
4558609924;"West";"2016-03-05";5267;3.48;1953;1953;1172;237;10;21;0.0;2.6;0.28;0.6;0;0;0
4558609924;"South";"2016-04-05";5232;3.46;1842;1842;1188;252;0;0;0.0;3.46;0.0;0.0;0;0;0
4558609924;"North";"2016-05-05";10611;7.01;2262;2262;1048;370;8;14;0.0;5.51;0.5;1.01;0;0;0
4558609924;"East";"2016-06-05";3755;2.48;1722;1722;1238;202;0;0;0.0;2.48;0.0;0.0;0;0;0
4558609924;"West";"2016-07-05";8237;5.44;1973;1973;1116;233;16;23;0.0;2.83;1.0;1.61;0;0;0
4558609924;"West";"2016-08-05";6543;4.33;2666;2666;1019;238;35;66;0.0;2.02;0.5;1.8;0;0;0
4558609924;"South";"2016-09-05";11451;7.57;2223;2223;1065;339;30;6;0.0;5.52;1.62;0.43;0;0;0
4558609924;"North";"2016-10-05";6435;4.25;1889;1889;1191;220;18;11;0.0;2.39;1.12;0.74;0;0;0
4558609924;"East";"2016-11-05";9108;6.02;2131;2131;1081;324;31;4;0.0;3.94;1.82;0.26;0;0;0
4558609924;"West";"2016-12-05";6307;4.17;1452;1452;736;247;0;0;0.0;4.17;0.0;0.0;0;0;0
4702921684;"West";"2016-12-04";7213;5.88;2947;2947;718;263;0;0;0.0;5.85;0.0;0.0;0;0;0
4702921684;"South";"2016-04-13";6877;5.58;2898;2898;777;258;0;0;0.0;5.58;0.0;0.0;0;0;0
4702921684;"South";"2016-04-14";7860;6.37;2984;2984;772;271;0;0;0.0;6.37;0.0;0.0;0;0;0
4702921684;"North";"2016-04-15";6506;5.28;2896;2896;944;256;8;1;0.0;4.79;0.42;0.07;0;0;0
4702921684;"East";"2016-04-16";11140;9.03;3328;3328;556;335;24;3;0.0;7.54;1.25;0.24;0;0;0
4702921684;"West";"2016-04-17";12692;10.29;3394;3394;437;302;66;12;0.0;5.88;3.46;0.96;0;0;0
4702921684;"East";"2016-04-18";9105;7.38;3013;3013;890;191;30;22;0.0;4.07;1.49;1.82;0;0;0
4702921684;"West";"2016-04-19";6708;5.44;2812;2812;757;179;8;10;0.0;4.19;0.37;0.88;0;0;0
4702921684;"South";"2016-04-20";8793;7.13;3061;3061;717;260;29;2;0.0;5.73;1.23;0.16;0;0;0
4702921684;"South";"2016-04-21";6530;5.3;2729;2729;901;144;41;4;0.0;2.94;2.05;0.31;0;0;0
4702921684;"North";"2016-04-22";1664;1.35;2241;2241;1341;72;0;0;0.0;1.35;0.0;0.0;0;0;0
4702921684;"East";"2016-04-23";15126;12.27;3691;3691;469;408;66;9;0.0;8.27;3.24;0.76;0;0;0
4702921684;"West";"2016-04-24";15050;12.22;3538;3538;542;281;95;15;0.0;5.88;5.12;1.2;0;0;0
4702921684;"South";"2016-04-25";9167;7.43;3064;3064;730;270;15;6;0.0;6.11;0.82;0.49;0;0;0
4702921684;"North";"2016-04-26";6108;4.95;2784;2784;765;216;8;1;0.0;4.54;0.35;0.07;0;0;0
4702921684;"East";"2016-04-27";7047;5.72;2908;2908;733;238;16;1;0.0;4.78;0.8;0.09;0;0;0
4702921684;"North";"2016-04-28";9023;7.32;3033;3033;738;232;9;14;0.0;5.77;0.42;1.13;0;0;0
4702921684;"West";"2016-04-29";9930;8.05;3165;3165;692;267;19;12;0.0;6.07;0.92;1.06;0;0;0
4702921684;"South";"2016-04-30";10144;8.23;3115;3115;728;263;36;4;0.0;5.88;2.03;0.32;0;0;0
4702921684;"North";"2016-01-05";0;0.0;2017;2017;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
4702921684;"East";"2016-02-05";7245;5.92;2859;2859;1131;195;40;5;0.0;3.76;1.74;0.38;0;0;0
4702921684;"East";"2016-03-05";9454;7.67;3145;3145;729;313;0;0;0.0;7.67;0.0;0.0;0;0;0
4702921684;"West";"2016-04-05";8161;6.62;3004;3004;757;251;15;4;0.0;5.54;0.73;0.34;0;0;0
4702921684;"North";"2016-05-05";8614;6.99;3006;3006;745;241;5;8;0.0;6.09;0.22;0.67;0;0;0
4702921684;"East";"2016-06-05";6943;5.63;2859;2859;682;207;16;1;0.0;4.87;0.66;0.08;0;0;0
4702921684;"West";"2016-07-05";14370;11.65;3683;3683;577;439;46;5;0.0;8.97;2.31;0.37;0;0;0
4702921684;"South";"2016-08-05";12857;10.43;3287;3287;1019;192;125;9;0.0;3.54;6.21;0.68;0;0;0
4702921684;"South";"2016-09-05";8232;6.68;2990;2990;746;253;12;0;0.0;6.1;0.57;0.0;0;0;0
4702921684;"North";"2016-10-05";10613;8.61;3172;3172;701;262;37;1;0.0;6.65;1.88;0.08;0;0;0
4702921684;"East";"2016-11-05";9810;7.96;3069;3069;784;235;41;10;0.0;4.98;2.16;0.78;0;0;0
4702921684;"West";"2016-12-05";2752;2.23;1240;1240;241;68;0;0;0.0;2.23;0.0;0.0;0;0;0
5553957443;"South";"2016-12-04";11596;7.57;2026;2026;767;277;13;19;0.0;5.41;0.79;1.37;0;0;0
5553957443;"North";"2016-04-13";4832;3.16;1718;1718;647;226;0;0;0.0;3.16;0.0;0.0;0;0;0
5553957443;"East";"2016-04-14";17022;11.12;2324;2324;693;256;41;61;0.0;4.67;2.45;4.0;0;0;0
5553957443;"North";"2016-04-15";16556;10.86;2254;2254;689;239;38;58;0.0;4.71;1.98;4.16;0;0;0
5553957443;"East";"2016-04-16";5771;3.77;1831;1831;521;288;0;0;0.0;3.77;0.0;0.0;0;0;0
5553957443;"West";"2016-04-17";655;0.43;1397;1397;943;46;0;0;0.0;0.43;0.0;0.0;0;0;0
5553957443;"South";"2016-04-18";3727;2.43;1683;1683;622;206;0;0;0.0;2.43;0.0;0.0;0;0;0
5553957443;"West";"2016-04-19";15482;10.11;2284;2284;756;249;28;69;0.0;4.18;1.66;4.28;0;0;0
5553957443;"West";"2016-04-20";2713;1.77;1570;1570;598;148;0;0;0.0;1.77;0.0;0.0;0;0;0
5553957443;"South";"2016-04-21";12346;8.06;2066;2066;801;177;42;47;0.0;2.96;2.16;2.95;0;0;0
5553957443;"North";"2016-04-22";11682;7.63;2105;2105;781;270;16;25;0.0;5.6;0.63;1.38;0;0;0
5553957443;"East";"2016-04-23";4112;2.69;1776;1776;443;272;0;0;0.0;2.68;0.0;0.0;0;0;0
5553957443;"West";"2016-04-24";1807;1.18;1507;1507;582;104;0;0;0.0;1.18;0.0;0.0;0;0;0
5553957443;"West";"2016-04-25";10946;7.19;2033;2033;732;201;11;51;0.0;3.69;0.57;2.93;0;0;0
5553957443;"South";"2016-04-26";11886;7.76;2093;2093;750;238;18;40;0.0;4.46;0.93;2.37;0;0;0
5553957443;"North";"2016-04-27";10538;6.88;1922;1922;745;206;16;16;0.0;4.74;1.0;1.14;0;0;0
5553957443;"East";"2016-04-28";11393;7.63;1999;1999;727;165;13;49;0.0;3.17;0.75;3.71;0;0;0
5553957443;"West";"2016-04-29";12764;8.33;2169;2169;709;270;15;46;0.0;4.91;0.64;2.79;0;0;0
5553957443;"West";"2016-04-30";1202;0.78;1463;1463;506;84;0;0;0.0;0.78;0.0;0.0;0;0;0
5553957443;"South";"2016-01-05";5164;3.37;1747;1747;436;237;0;0;0.0;3.37;0.0;0.0;0;0;0
5553957443;"South";"2016-02-05";9769;6.38;1996;1996;724;227;9;23;0.0;4.9;0.41;1.06;0;0;0
5553957443;"North";"2016-03-05";12848;8.39;2116;2116;812;247;29;26;0.0;5.68;1.2;1.5;0;0;0
5553957443;"East";"2016-04-05";4249;2.77;1698;1698;651;224;0;0;0.0;2.77;0.0;0.0;0;0;0
5553957443;"West";"2016-05-05";14331;9.51;2156;2156;692;241;29;44;0.0;4.43;1.66;3.43;0;0;0
5553957443;"East";"2016-06-05";9632;6.29;1916;1916;761;229;9;21;0.0;4.23;0.54;1.52;0;0;0
5553957443;"West";"2016-07-05";1868;1.22;1494;1494;902;96;0;0;0.0;1.22;0.0;0.0;0;0;0
5553957443;"South";"2016-08-05";6083;4.0;1762;1762;505;210;8;3;0.0;3.3;0.47;0.22;0;0;0
5553957443;"South";"2016-09-05";11611;7.58;2272;2272;667;251;22;59;0.0;4.56;0.89;2.13;0;0;0
5553957443;"North";"2016-10-05";16358;10.71;2335;2335;707;265;40;61;0.0;5.2;1.61;3.87;0;0;0
5553957443;"East";"2016-11-05";4926;3.22;1693;1693;628;195;0;0;0.0;3.22;0.0;0.0;0;0;0
5553957443;"West";"2016-12-05";3121;2.04;741;741;222;48;6;8;0.0;1.06;0.4;0.58;0;0;0
5577150313;"South";"2016-12-04";8135;6.08;3405;3405;728;140;16;86;0.0;2.1;0.38;3.6;0;0;0
5577150313;"North";"2016-04-13";5077;3.79;2551;2551;776;144;11;15;0.0;3.25;0.22;0.32;0;0;0
5577150313;"East";"2016-04-14";8596;6.42;4022;4022;662;176;30;118;0.0;2.78;0.31;3.33;0;0;0
5577150313;"North";"2016-04-15";12087;9.08;4005;4005;695;199;54;115;0.0;3.56;1.6;3.92;0;0;0
5577150313;"West";"2016-04-16";14269;10.66;4274;4274;472;158;56;184;0.0;2.73;1.28;6.64;0;0;0
5577150313;"South";"2016-04-17";12231;9.14;4552;4552;525;159;37;200;0.0;2.32;0.83;5.98;0;0;0
5577150313;"North";"2016-04-18";9893;7.39;3625;3625;623;130;32;114;0.0;1.82;0.72;4.86;0;0;0
5577150313;"East";"2016-04-19";12574;9.42;3501;3501;733;111;23;108;0.0;1.76;0.64;7.02;0;0;0
5577150313;"East";"2016-04-20";8330;6.22;3192;3192;773;113;16;87;0.0;1.76;0.34;4.12;0;0;0
5577150313;"West";"2016-04-21";10830;8.09;4018;4018;670;175;74;110;0.0;2.78;1.66;3.65;0;0;0
5577150313;"North";"2016-04-22";9172;6.85;3329;3329;823;200;30;62;0.0;3.3;0.79;2.42;0;0;0
5577150313;"East";"2016-04-23";7638;5.71;3152;3152;627;223;24;24;0.0;4.14;0.36;1.21;0;0;0
5577150313;"West";"2016-04-24";15764;11.78;4392;4392;425;141;65;210;0.0;1.98;2.15;7.65;0;0;0
5577150313;"South";"2016-04-25";6393;4.78;3374;3374;743;214;38;61;0.0;2.76;0.67;1.35;0;0;0
5577150313;"South";"2016-04-26";5325;3.98;3088;3088;759;181;32;38;0.0;2.47;0.65;0.85;0;0;0
5577150313;"North";"2016-04-27";6805;5.14;3294;3294;773;190;16;63;0.0;2.93;0.4;1.81;0;0;0
5577150313;"East";"2016-04-28";9841;7.43;3580;3580;692;141;51;99;0.0;3.01;1.17;3.25;0;0;0
5577150313;"West";"2016-04-29";7924;5.92;3544;3544;739;165;36;97;0.0;2.47;0.61;2.84;0;0;0
5577150313;"South";"2016-04-30";12363;9.24;4501;4501;621;163;45;207;0.0;2.61;0.79;5.83;0;0;0
5577150313;"North";"2016-01-05";13368;9.99;4546;4546;499;178;72;194;0.0;3.24;1.44;5.31;0;0;0
5577150313;"East";"2016-02-05";7439;5.56;3014;3014;732;235;20;37;0.0;4.07;0.35;1.12;0;0;0
5577150313;"North";"2016-03-05";11045;8.25;3795;3795;580;212;8;97;0.0;3.57;0.15;4.52;0;0;0
5577150313;"East";"2016-04-05";5206;3.89;2755;2755;631;141;9;25;0.0;2.08;0.25;1.56;0;0;0
5577150313;"West";"2016-05-05";7550;5.64;3004;3004;1153;143;21;45;0.0;2.67;0.47;2.5;0;0;0
5577150313;"South";"2016-06-05";4950;3.7;2643;2643;1304;79;16;41;0.0;1.45;0.32;1.93;0;0;0
5577150313;"West";"2016-07-05";0;0.0;1819;1819;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
5577150313;"West";"2016-08-05";0;0.0;1819;1819;1440;0;0;0;0.0;0.0;0.0;0.0;0;0;0
