"Id";"Region";"ActivityHour";"StepTotal";"Calories";"TotalIntensity";"AverageIntensity"
2026352035;"South";"2016-04-05 04:00:00";6;48;0;0
2026352035;"South";"2016-04-05 05:00:00";9;48;0;0
2026352035;"South";"2016-04-05 06:00:00";86;55;0;0
2026352035;"South";"2016-04-05 07:00:00";420;82;0;0
2026352035;"South";"2016-04-05 11:00:00";214;71;0;0
2026352035;"South";"2016-04-05 13:00:00";396;76;0;0
2026352035;"South";"2016-04-05 23:00:00";21;50;0;0
2026352035;"East";"2016-06-05 02:00:00";0;47;0;0
2026352035;"East";"2016-06-05 09:00:00";287;72;0;0
2026352035;"East";"2016-06-05 11:00:00";547;84;0;0
2026352035;"East";"2016-06-05 13:00:00";673;100;0;0
2026352035;"West";"2016-07-05 01:00:00";0;47;0;0
2026352035;"West";"2016-07-05 04:00:00";0;47;0;0
2026352035;"West";"2016-07-05 08:00:00";238;72;0;0
2026352035;"West";"2016-07-05 10:00:00";326;69;0;0
2026352035;"West";"2016-07-05 11:00:00";216;65;0;0
2026352035;"West";"2016-07-05 12:00:00";503;84;0;0
2026352035;"West";"2016-07-05 13:00:00";88;59;0;0
2026352035;"West";"2016-07-05 16:00:00";147;61;0;0
2026352035;"West";"2016-07-05 18:00:00";226;74;0;0
2026352035;"West";"2016-07-05 19:00:00";189;63;0;0
2026352035;"West";"2016-07-05 20:00:00";424;79;0;0
2026352035;"West";"2016-08-05 06:00:00";441;78;0;0
2026352035;"West";"2016-08-05 07:00:00";211;71;0;0
2026352035;"West";"2016-08-05 12:00:00";261;72;0;0
2026352035;"West";"2016-08-05 18:00:00";322;79;0;0
2026352035;"West";"2016-08-05 19:00:00";217;68;0;0
2026352035;"West";"2016-08-05 22:00:00";9;48;0;0
2026352035;"South";"2016-09-05 03:00:00";0;47;0;0
2026352035;"South";"2016-09-05 09:00:00";147;62;0;0
2026352035;"South";"2016-09-05 10:00:00";130;59;0;0
2026352035;"South";"2016-09-05 11:00:00";179;63;0;0
2026352035;"South";"2016-09-05 23:00:00";6;48;0;0
2026352035;"South";"2016-10-05 02:00:00";0;47;0;0
2026352035;"South";"2016-10-05 03:00:00";0;47;0;0
2026352035;"South";"2016-10-05 05:00:00";0;47;0;0
2026352035;"South";"2016-10-05 09:00:00";0;47;0;0
2026352035;"South";"2016-10-05 11:00:00";0;47;0;0
2026352035;"South";"2016-10-05 13:00:00";0;47;0;0
2026352035;"South";"2016-10-05 23:00:00";30;49;0;0
2026352035;"North";"2016-11-05 02:00:00";0;47;0;0
2026352035;"North";"2016-11-05 05:00:00";0;47;0;0
2026352035;"North";"2016-11-05 18:00:00";331;73;0;0
2026352035;"East";"2016-12-05 01:00:00";0;47;0;0
2026352035;"East";"2016-12-05 06:00:00";652;88;0;0
2026352035;"East";"2016-12-05 09:00:00";493;83;0;0
2026352035;"East";"2016-12-05 11:00:00";744;98;0;0
2026352035;"East";"2016-12-05 12:00:00";976;102;0;0
2026352035;"East";"2016-12-05 15:00:00";1123;116;0;0
2320127002;"West";"2016-12-04 01:00:00";0;55;0;0
2320127002;"West";"2016-12-04 03:00:00";0;55;0;0
2320127002;"West";"2016-12-04 05:00:00";0;55;0;0
2320127002;"West";"2016-12-04 06:00:00";0;55;0;0
2320127002;"West";"2016-12-04 14:00:00";1372;145;0;0
2320127002;"West";"2016-12-04 17:00:00";557;98;0;0
2320127002;"West";"2016-12-04 23:00:00";308;83;0;0
2320127002;"East";"2016-01-05 01:00:00";179;75;0;0
2320127002;"East";"2016-01-05 07:00:00";0;55;0;0
2320127002;"East";"2016-01-05 08:00:00";0;55;0;0
2320127002;"East";"2016-01-05 15:00:00";0;55;0;0
2320127002;"East";"2016-01-05 18:00:00";0;55;0;0
2320127002;"East";"2016-01-05 20:00:00";0;55;0;0
2320127002;"West";"2016-02-05 02:00:00";322;85;0;0
2320127002;"West";"2016-02-05 06:00:00";0;55;0;0
2320127002;"West";"2016-02-05 09:00:00";0;55;0;0
2320127002;"West";"2016-02-05 15:00:00";0;55;0;0
2320127002;"West";"2016-02-05 20:00:00";860;117;0;0
2320127002;"West";"2016-02-05 21:00:00";1054;127;0;0
2320127002;"West";"2016-02-05 23:00:00";0;55;0;0
2320127002;"South";"2016-03-05 00:00:00";0;55;0;0
2320127002;"South";"2016-03-05 18:00:00";261;83;0;0
2320127002;"South";"2016-03-05 19:00:00";720;113;0;0
2320127002;"South";"2016-03-05 21:00:00";656;110;0;0
2320127002;"South";"2016-03-05 22:00:00";1364;141;0;0
2320127002;"South";"2016-04-05 00:00:00";0;55;0;0
2320127002;"South";"2016-04-05 01:00:00";0;55;0;0
2320127002;"South";"2016-04-05 04:00:00";58;61;0;0
2320127002;"South";"2016-04-05 06:00:00";269;83;0;0
2320127002;"South";"2016-04-05 07:00:00";874;123;0;0
2320127002;"South";"2016-04-05 09:00:00";0;55;0;0
2320127002;"South";"2016-04-05 11:00:00";0;55;0;0
2320127002;"South";"2016-04-05 12:00:00";0;55;0;0
2320127002;"South";"2016-04-05 15:00:00";0;55;0;0
2320127002;"East";"2016-06-05 01:00:00";0;55;0;0
2320127002;"East";"2016-06-05 15:00:00";0;55;0;0
2320127002;"East";"2016-06-05 16:00:00";0;55;0;0
2320127002;"East";"2016-06-05 18:00:00";0;55;0;0
2320127002;"East";"2016-06-05 19:00:00";0;55;0;0
2320127002;"East";"2016-06-05 21:00:00";227;82;0;0
2320127002;"West";"2016-07-05 01:00:00";0;55;0;0
2320127002;"West";"2016-07-05 03:00:00";0;55;0;0
2320127002;"West";"2016-07-05 07:00:00";277;82;0;0
2320127002;"West";"2016-07-05 18:00:00";0;55;0;0
2320127002;"West";"2016-07-05 20:00:00";86;66;0;0
2320127002;"West";"2016-07-05 22:00:00";410;102;0;0
2320127002;"South";"2016-08-05 21:00:00";327;90;0;0
2320127002;"North";"2016-09-05 00:00:00";317;87;0;0
2320127002;"North";"2016-09-05 04:00:00";0;55;0;0
2320127002;"North";"2016-09-05 10:00:00";165;75;0;0
2320127002;"North";"2016-09-05 15:00:00";524;98;0;0
2320127002;"North";"2016-09-05 18:00:00";0;55;0;0
2320127002;"East";"2016-10-05 03:00:00";0;55;0;0
2320127002;"East";"2016-10-05 09:00:00";362;92;0;0
2320127002;"East";"2016-10-05 10:00:00";493;93;0;0
2320127002;"East";"2016-10-05 11:00:00";1122;137;0;0
2320127002;"North";"2016-11-05 08:00:00";0;55;0;0
2320127002;"North";"2016-11-05 10:00:00";472;102;0;0
2320127002;"North";"2016-11-05 14:00:00";241;78;0;0
2320127002;"North";"2016-11-05 16:00:00";493;97;0;0
2320127002;"North";"2016-11-05 18:00:00";172;74;0;0
2320127002;"East";"2016-12-05 01:00:00";0;55;0;0
2320127002;"East";"2016-12-05 02:00:00";0;56;0;0
2320127002;"East";"2016-12-05 05:00:00";0;55;0;0
2320127002;"East";"2016-12-05 06:00:00";0;55;0;0
2320127002;"East";"2016-12-05 07:00:00";0;55;0;0
2320127002;"East";"2016-12-05 12:00:00";535;107;0;0
2320127002;"East";"2016-12-05 13:00:00";402;89;0;0
2347167796;"West";"2016-12-04 07:00:00";397;101;0;0
2347167796;"West";"2016-12-04 08:00:00";1195;167;0;0
2347167796;"West";"2016-12-04 13:00:00";371;105;0;0
2347167796;"West";"2016-12-04 22:00:00";25;59;0;0
2873212765;"";"2016-12-04 01:00:00";0;53;0;0
2873212765;"";"2016-12-04 04:00:00";0;53;0;0
2873212765;"";"2016-12-04 05:00:00";306;94;0;0
2873212765;"";"2016-12-04 07:00:00";1373;120;0;0
2873212765;"";"2016-12-04 11:00:00";328;71;0;0
2873212765;"";"2016-12-04 12:00:00";1280;151;0;0
2873212765;"";"2016-12-04 15:00:00";95;64;0;0
2873212765;"";"2016-12-04 19:00:00";255;75;0;0
2873212765;"";"2016-12-04 22:00:00";0;53;0;0
2873212765;"East";"2016-01-05 01:00:00";0;52;0;0
2873212765;"East";"2016-01-05 02:00:00";0;52;0;0
2873212765;"East";"2016-01-05 04:00:00";0;52;0;0
2873212765;"East";"2016-01-05 08:00:00";439;84;0;0
2873212765;"East";"2016-01-05 10:00:00";1733;125;0;0
2873212765;"East";"2016-01-05 13:00:00";119;67;0;0
2873212765;"East";"2016-01-05 14:00:00";832;101;0;0
2873212765;"East";"2016-01-05 17:00:00";148;81;0;0
2873212765;"East";"2016-01-05 20:00:00";191;75;0;0
2873212765;"East";"2016-01-05 21:00:00";91;58;0;0
2873212765;"East";"2016-01-05 23:00:00";0;52;0;0
2873212765;"West";"2016-02-05 00:00:00";0;52;0;0
2873212765;"West";"2016-02-05 01:00:00";0;52;0;0
2873212765;"West";"2016-02-05 02:00:00";0;52;0;0
2873212765;"West";"2016-02-05 05:00:00";271;80;0;0
2873212765;"West";"2016-02-05 06:00:00";68;67;0;0
2873212765;"West";"2016-02-05 08:00:00";829;109;0;0
2873212765;"West";"2016-02-05 10:00:00";688;104;0;0
2873212765;"West";"2016-02-05 11:00:00";357;77;0;0
2873212765;"West";"2016-02-05 16:00:00";621;98;0;0
2873212765;"West";"2016-02-05 17:00:00";133;81;0;0
2873212765;"West";"2016-02-05 19:00:00";63;68;0;0
2873212765;"South";"2016-03-05 01:00:00";0;52;0;0
2873212765;"South";"2016-03-05 02:00:00";0;52;0;0
2873212765;"South";"2016-03-05 16:00:00";227;77;0;0
2873212765;"South";"2016-03-05 20:00:00";170;65;0;0
2873212765;"South";"2016-03-05 21:00:00";249;74;0;0
2873212765;"South";"2016-03-05 23:00:00";0;52;0;0
2873212765;"South";"2016-04-05 01:00:00";0;52;0;0
2873212765;"South";"2016-04-05 09:00:00";680;129;0;0
2873212765;"South";"2016-04-05 11:00:00";490;101;0;0
2873212765;"South";"2016-04-05 18:00:00";71;59;0;0
2873212765;"East";"2016-06-05 10:00:00";861;125;0;0
2873212765;"East";"2016-06-05 15:00:00";230;81;0;0
2873212765;"East";"2016-06-05 17:00:00";300;85;0;0
2873212765;"East";"2016-06-05 21:00:00";0;54;0;0
2873212765;"East";"2016-06-05 22:00:00";0;55;0;0
2873212765;"West";"2016-07-05 06:00:00";0;52;0;0
2873212765;"West";"2016-07-05 12:00:00";0;52;0;0
2873212765;"West";"2016-07-05 14:00:00";0;52;0;0
2873212765;"West";"2016-07-05 15:00:00";0;52;0;0
2873212765;"West";"2016-07-05 18:00:00";0;52;0;0
2873212765;"West";"2016-07-05 23:00:00";27;55;0;0
2873212765;"South";"2016-08-05 02:00:00";0;52;0;0
2873212765;"South";"2016-08-05 06:00:00";0;52;0;0
2873212765;"South";"2016-08-05 10:00:00";446;117;0;0
2873212765;"South";"2016-08-05 19:00:00";28;59;0;0
2873212765;"South";"2016-08-05 23:00:00";0;52;0;0
2873212765;"North";"2016-09-05 03:00:00";0;52;0;0
2873212765;"North";"2016-09-05 11:00:00";428;80;0;0
2873212765;"North";"2016-09-05 15:00:00";273;78;0;0
2873212765;"North";"2016-09-05 17:00:00";121;79;0;0
2873212765;"North";"2016-09-05 18:00:00";137;69;0;0
2873212765;"North";"2016-09-05 19:00:00";97;68;0;0
2873212765;"North";"2016-09-05 21:00:00";66;59;0;0
2873212765;"North";"2016-09-05 22:00:00";0;52;0;0
2873212765;"East";"2016-10-05 02:00:00";0;52;0;0
2873212765;"East";"2016-10-05 04:00:00";0;52;0;0
2873212765;"East";"2016-10-05 13:00:00";800;122;0;0
2873212765;"East";"2016-10-05 18:00:00";637;99;0;0
2873212765;"East";"2016-10-05 20:00:00";184;67;0;0
2873212765;"North";"2016-11-05 05:00:00";402;92;0;0
2873212765;"North";"2016-11-05 07:00:00";536;87;0;0
2873212765;"North";"2016-11-05 11:00:00";458;90;0;0
2873212765;"North";"2016-11-05 22:00:00";123;65;0;0
2873212765;"East";"2016-12-05 04:00:00";0;53;0;0
2873212765;"East";"2016-12-05 12:00:00";248;75;0;0
2873212765;"East";"2016-12-05 14:00:00";784;104;0;0
3372868164;"West";"2016-12-04 04:00:00";0;56;0;0
3372868164;"West";"2016-12-04 09:00:00";548;100;0;0
3372868164;"West";"2016-12-04 10:00:00";267;103;0;0
3372868164;"West";"2016-12-04 11:00:00";290;81;0;0
3372868164;"West";"2016-12-04 14:00:00";479;104;0;0
3372868164;"West";"2016-12-04 18:00:00";271;87;0;0
3372868164;"West";"2016-12-04 20:00:00";316;77;0;0
3372868164;"West";"2016-12-04 21:00:00";310;85;0;0
3372868164;"East";"2016-01-05 03:00:00";0;56;0;0
3372868164;"East";"2016-01-05 05:00:00";6;66;0;0
3372868164;"East";"2016-01-05 07:00:00";436;91;0;0
3372868164;"East";"2016-01-05 10:00:00";115;65;0;0
3372868164;"East";"2016-01-05 12:00:00";197;82;0;0
3372868164;"East";"2016-01-05 13:00:00";136;79;0;0
3372868164;"East";"2016-01-05 14:00:00";965;125;0;0
3977333714;"West";"2016-12-04 02:00:00";0;42;0;0
3977333714;"West";"2016-12-04 06:00:00";0;42;0;0
3977333714;"West";"2016-12-04 14:00:00";2257;137;0;0
3977333714;"West";"2016-12-04 16:00:00";49;49;0;0
3977333714;"West";"2016-12-04 18:00:00";289;61;0;0
3977333714;"West";"2016-12-04 20:00:00";35;45;0;0
3977333714;"South";"2016-01-05 11:00:00";505;72;0;0
3977333714;"South";"2016-01-05 17:00:00";43;48;0;0
3977333714;"South";"2016-01-05 18:00:00";2425;141;0;0
3977333714;"South";"2016-02-05 02:00:00";0;42;0;0
3977333714;"South";"2016-02-05 03:00:00";0;42;0;0
3977333714;"South";"2016-02-05 04:00:00";16;44;0;0
3977333714;"South";"2016-02-05 05:00:00";0;42;0;0
3977333714;"South";"2016-02-05 06:00:00";20;46;0;0
3977333714;"South";"2016-02-05 08:00:00";328;60;0;0
3977333714;"South";"2016-02-05 09:00:00";21;46;0;0
3977333714;"South";"2016-02-05 10:00:00";24;45;0;0
3977333714;"South";"2016-02-05 13:00:00";1797;126;0;0
3977333714;"South";"2016-02-05 14:00:00";3487;180;0;0
3977333714;"South";"2016-02-05 18:00:00";3409;181;0;0
3977333714;"North";"2016-03-05 01:00:00";0;42;0;0
3977333714;"North";"2016-03-05 02:00:00";0;42;0;0
3977333714;"North";"2016-03-05 03:00:00";0;42;0;0
3977333714;"North";"2016-03-05 04:00:00";0;42;0;0
3977333714;"North";"2016-03-05 07:00:00";0;42;0;0
3977333714;"North";"2016-03-05 09:00:00";794;85;0;0
3977333714;"North";"2016-03-05 15:00:00";28;45;0;0
3977333714;"North";"2016-03-05 17:00:00";404;63;0;0
3977333714;"North";"2016-03-05 21:00:00";974;93;0;0
3977333714;"North";"2016-03-05 22:00:00";3950;203;0;0
3977333714;"East";"2016-04-05 00:00:00";22;45;0;0
3977333714;"East";"2016-04-05 18:00:00";12;45;0;0
3977333714;"East";"2016-04-05 20:00:00";54;49;0;0
3977333714;"South";"2016-06-05 02:00:00";0;42;0;0
3977333714;"South";"2016-06-05 03:00:00";0;42;0;0
3977333714;"South";"2016-06-05 18:00:00";552;76;0;0
3977333714;"South";"2016-06-05 22:00:00";403;68;0;0
3977333714;"South";"2016-06-05 23:00:00";73;49;0;0
3977333714;"North";"2016-07-05 02:00:00";0;43;0;0
3977333714;"North";"2016-07-05 03:00:00";13;44;0;0
3977333714;"North";"2016-07-05 09:00:00";9;44;0;0
3977333714;"North";"2016-07-05 10:00:00";151;54;0;0
3977333714;"North";"2016-07-05 12:00:00";104;49;0;0
3977333714;"North";"2016-07-05 13:00:00";733;78;0;0
3977333714;"North";"2016-07-05 21:00:00";82;50;0;0
3977333714;"East";"2016-08-05 07:00:00";5;43;0;0
3977333714;"East";"2016-08-05 17:00:00";807;81;0;0
3977333714;"East";"2016-08-05 18:00:00";92;49;0;0
3977333714;"North";"2016-09-05 04:00:00";0;42;0;0
3977333714;"North";"2016-09-05 06:00:00";0;42;0;0
3977333714;"North";"2016-09-05 12:00:00";314;62;0;0
3977333714;"North";"2016-09-05 20:00:00";233;55;0;0
3977333714;"East";"2016-10-05 01:00:00";0;42;0;0
3977333714;"East";"2016-10-05 05:00:00";0;42;0;0
3977333714;"East";"2016-10-05 06:00:00";0;42;0;0
3977333714;"East";"2016-10-05 09:00:00";529;83;0;0
3977333714;"East";"2016-10-05 18:00:00";299;57;0;0
3977333714;"East";"2016-10-05 19:00:00";320;62;0;0
3977333714;"East";"2016-10-05 20:00:00";92;48;0;0
3977333714;"East";"2016-10-05 21:00:00";2574;147;0;0
4020332650;"South";"2016-12-04 00:00:00";0;83;0;0
4020332650;"South";"2016-12-04 02:00:00";0;83;0;0
4020332650;"South";"2016-12-04 12:00:00";1002;246;0;0
4020332650;"West";"2016-01-05 07:00:00";0;83;0;0
4020332650;"West";"2016-01-05 09:00:00";0;83;0;0
4020332650;"West";"2016-01-05 11:00:00";0;83;0;0
4020332650;"West";"2016-01-05 19:00:00";0;83;0;0
4020332650;"South";"2016-02-05 02:00:00";0;83;0;0
4020332650;"South";"2016-02-05 11:00:00";0;83;0;0
4020332650;"South";"2016-02-05 15:00:00";0;83;0;0
4020332650;"South";"2016-02-05 17:00:00";0;83;0;0
4020332650;"South";"2016-02-05 20:00:00";167;184;0;0
4020332650;"South";"2016-03-05 06:00:00";0;85;0;0
4020332650;"South";"2016-03-05 08:00:00";230;111;0;0
4020332650;"South";"2016-03-05 20:00:00";303;159;0;0
4020332650;"North";"2016-04-05 11:00:00";40;120;0;0
4020332650;"North";"2016-04-05 18:00:00";839;211;0;0
4020332650;"West";"2016-06-05 00:00:00";49;100;0;0
4020332650;"West";"2016-06-05 01:00:00";0;83;0;0
4020332650;"West";"2016-06-05 08:00:00";577;158;0;0
4020332650;"West";"2016-06-05 09:00:00";1001;196;0;0
4020332650;"West";"2016-06-05 16:00:00";241;147;0;0
4020332650;"West";"2016-06-05 23:00:00";0;83;0;0
4020332650;"South";"2016-07-05 04:00:00";0;83;0;0
4020332650;"South";"2016-07-05 10:00:00";106;127;0;0
4020332650;"South";"2016-07-05 11:00:00";307;154;0;0
4020332650;"South";"2016-07-05 16:00:00";10;103;0;0
4020332650;"South";"2016-07-05 18:00:00";199;98;0;0
4020332650;"South";"2016-07-05 19:00:00";540;189;0;0
4020332650;"South";"2016-07-05 20:00:00";538;128;0;0
4020332650;"South";"2016-07-05 23:00:00";0;83;0;0
4020332650;"North";"2016-08-05 00:00:00";79;98;0;0
4020332650;"North";"2016-08-05 06:00:00";0;83;0;0
4020332650;"North";"2016-08-05 07:00:00";149;104;0;0
4020332650;"North";"2016-08-05 09:00:00";286;147;0;0
4020332650;"North";"2016-08-05 15:00:00";422;163;0;0
4020332650;"North";"2016-08-05 16:00:00";608;179;0;0
4020332650;"North";"2016-08-05 19:00:00";348;158;0;0
4020332650;"North";"2016-08-05 23:00:00";17;88;0;0
4020332650;"East";"2016-09-05 00:00:00";0;83;0;0
4020332650;"East";"2016-09-05 05:00:00";0;83;0;0
4020332650;"East";"2016-09-05 06:00:00";0;83;0;0
4020332650;"North";"2016-10-05 12:00:00";765;204;0;0
4020332650;"North";"2016-10-05 14:00:00";79;117;0;0
4020332650;"North";"2016-10-05 15:00:00";773;203;0;0
4020332650;"North";"2016-10-05 20:00:00";205;109;0;0
4020332650;"West";"2016-11-05 04:00:00";0;83;0;0
4020332650;"West";"2016-11-05 08:00:00";0;83;0;0
4020332650;"West";"2016-11-05 09:00:00";0;83;0;0
4020332650;"South";"2016-12-05 02:00:00";0;83;0;0
4020332650;"South";"2016-12-05 03:00:00";0;83;0;0
4020332650;"South";"2016-12-05 05:00:00";0;83;0;0
4020332650;"South";"2016-12-05 08:00:00";0;83;0;0
4057192912;"North";"2016-12-04 03:00:00";156;93;0;0
4057192912;"North";"2016-12-04 15:00:00";232;94;0;0
4057192912;"North";"2016-12-04 16:00:00";661;132;0;0
4057192912;"North";"2016-12-04 21:00:00";11;76;0;0
4057192912;"North";"2016-12-04 23:00:00";0;74;0;0
4319703577;"North";"2016-12-04 02:00:00";0;61;0;0
4319703577;"North";"2016-12-04 05:00:00";0;61;0;0
4319703577;"North";"2016-12-04 08:00:00";0;61;0;0
4319703577;"North";"2016-12-04 09:00:00";0;61;0;0
4319703577;"North";"2016-12-04 12:00:00";0;61;0;0
4319703577;"North";"2016-12-04 14:00:00";0;61;0;0
4319703577;"North";"2016-12-04 15:00:00";0;61;0;0
4319703577;"North";"2016-12-04 19:00:00";0;61;0;0
4319703577;"North";"2016-12-04 20:00:00";0;61;0;0
4319703577;"East";"2016-01-05 00:00:00";0;61;0;0
4319703577;"East";"2016-01-05 02:00:00";0;61;0;0
4319703577;"East";"2016-01-05 10:00:00";88;72;0;0
4319703577;"East";"2016-01-05 11:00:00";84;70;0;0
4319703577;"East";"2016-01-05 12:00:00";0;61;0;0
4319703577;"East";"2016-01-05 14:00:00";0;61;0;0
4319703577;"East";"2016-01-05 18:00:00";0;61;0;0
4319703577;"East";"2016-01-05 19:00:00";0;61;0;0
4319703577;"East";"2016-01-05 22:00:00";628;115;0;0
4319703577;"East";"2016-01-05 23:00:00";0;61;0;0
4319703577;"West";"2016-02-05 02:00:00";0;61;0;0
4319703577;"West";"2016-02-05 06:00:00";0;61;0;0
4319703577;"West";"2016-02-05 09:00:00";159;80;0;0
4319703577;"West";"2016-02-05 13:00:00";334;92;0;0
4319703577;"West";"2016-02-05 15:00:00";522;107;0;0
4319703577;"West";"2016-02-05 19:00:00";529;97;0;0
4319703577;"West";"2016-03-05 01:00:00";6;62;0;0
4319703577;"West";"2016-03-05 03:00:00";0;61;0;0
4319703577;"West";"2016-03-05 06:00:00";5;63;0;0
4319703577;"West";"2016-03-05 09:00:00";100;70;0;0
4319703577;"West";"2016-03-05 12:00:00";1146;149;0;0
4319703577;"West";"2016-03-05 16:00:00";669;122;0;0
4319703577;"West";"2016-03-05 23:00:00";0;61;0;0
4319703577;"South";"2016-04-05 02:00:00";0;61;0;0
4319703577;"South";"2016-04-05 10:00:00";1778;181;0;0
4319703577;"South";"2016-04-05 14:00:00";867;132;0;0
4319703577;"South";"2016-04-05 17:00:00";238;86;0;0
4319703577;"South";"2016-04-05 20:00:00";306;92;0;0
4319703577;"South";"2016-04-05 22:00:00";17;63;0;0
4319703577;"East";"2016-06-05 00:00:00";39;66;0;0
4319703577;"East";"2016-06-05 02:00:00";8;63;0;0
4319703577;"East";"2016-06-05 04:00:00";6;63;0;0
4319703577;"East";"2016-06-05 19:00:00";2033;190;0;0
4319703577;"East";"2016-06-05 20:00:00";1022;143;0;0
4319703577;"West";"2016-07-05 00:00:00";0;61;0;0
4319703577;"West";"2016-07-05 01:00:00";10;62;0;0
4319703577;"West";"2016-07-05 07:00:00";0;61;0;0
4319703577;"West";"2016-07-05 08:00:00";73;72;0;0
4319703577;"West";"2016-07-05 11:00:00";404;103;0;0
4319703577;"West";"2016-07-05 12:00:00";381;89;0;0
4319703577;"West";"2016-07-05 17:00:00";640;123;0;0
4319703577;"West";"2016-07-05 19:00:00";879;127;0;0
4319703577;"West";"2016-07-05 21:00:00";131;85;0;0
4319703577;"West";"2016-07-05 23:00:00";109;74;0;0
4319703577;"West";"2016-08-05 00:00:00";0;61;0;0
4319703577;"West";"2016-08-05 01:00:00";0;61;0;0
4319703577;"West";"2016-08-05 02:00:00";0;61;0;0
4319703577;"West";"2016-08-05 05:00:00";13;62;0;0
4319703577;"West";"2016-08-05 11:00:00";125;81;0;0
4319703577;"West";"2016-08-05 15:00:00";461;115;0;0
4319703577;"West";"2016-08-05 17:00:00";0;61;0;0
4319703577;"South";"2016-09-05 01:00:00";17;64;0;0
4319703577;"South";"2016-09-05 04:00:00";22;64;0;0
4319703577;"South";"2016-09-05 10:00:00";1720;186;0;0
4319703577;"South";"2016-09-05 17:00:00";1218;152;0;0
4319703577;"South";"2016-09-05 19:00:00";1993;189;0;0
4319703577;"South";"2016-09-05 20:00:00";745;116;0;0
4319703577;"South";"2016-10-05 04:00:00";0;61;0;0
4319703577;"South";"2016-10-05 07:00:00";151;83;0;0
4319703577;"South";"2016-10-05 08:00:00";25;65;0;0
4319703577;"North";"2016-11-05 02:00:00";0;61;0;0
4319703577;"North";"2016-11-05 02:00:00";0;61;0;0
4319703577;"North";"2016-11-05 09:00:00";49;68;0;0
4319703577;"North";"2016-11-05 09:00:00";49;68;0;0
4319703577;"North";"2016-11-05 15:00:00";715;122;0;0
4319703577;"North";"2016-11-05 15:00:00";715;122;0;0
4319703577;"North";"2016-11-05 17:00:00";269;99;0;0
4319703577;"North";"2016-11-05 17:00:00";269;99;0;0
4319703577;"North";"2016-11-05 20:00:00";262;88;0;0
4319703577;"North";"2016-11-05 20:00:00";262;88;0;0
4319703577;"East";"2016-12-05 02:00:00";10;62;0;0
4319703577;"East";"2016-12-05 02:00:00";10;62;0;0
4388161847;"West";"2016-12-04 00:00:00";0;78;0;0
4388161847;"West";"2016-12-04 00:00:00";0;78;0;0
4388161847;"West";"2016-12-04 03:00:00";0;78;0;0
4388161847;"West";"2016-12-04 03:00:00";0;78;0;0
4388161847;"West";"2016-12-04 04:00:00";0;78;0;0
4388161847;"West";"2016-12-04 04:00:00";0;78;0;0
4388161847;"West";"2016-12-04 07:00:00";0;78;0;0
4388161847;"West";"2016-12-04 07:00:00";0;78;0;0
4388161847;"West";"2016-12-04 10:00:00";0;78;0;0
4388161847;"West";"2016-12-04 10:00:00";0;78;0;0
